Data Type,Source File ,Supplier Name,Destination Country,Time_Period ,Time Period Year,Time Period Month,Location,Raw Cost Breakdown,Resin Index Type,Forecast Resin Index Type,Mapping Columns,Column Required for Calculation,Value ,TLC Formula
Actual,04. Valgroup.xlsx,Valgroup,Brazil,March 2026,2026,3,VRJ1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,March 2026,2026,3,VRJ1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,March 2026,2026,3,VRJ1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,,Total Landing Cost,Yes,1214.5883999999999,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VMG11,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,,Discount,Yes,0.01,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VMG11,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,,Discount,Yes,-25,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VMG11,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VMG11,ICIS Asia 5R MID (n-1),ICIS China Mid,,Index,No,1235.75,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VMG11,ICIS Asia SE Low (n-1),ICIS Asia SE Low,,Index,No,1115,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VMG11,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,,Others,Yes,85,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VMG11,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,,Resin Index vPET,Yes,1160.75,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VMG11,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VMG11,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VMG11,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,,Total Landing Cost,Yes,1622.99535,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VPE1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,,Discount,Yes,0.04,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VPE1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,,Discount,Yes,-25,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VPE1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VPE1,ICIS Asia 5R MID (n-1),ICIS China Mid,,Index,No,1235.75,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VPE1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,,Index,No,1115,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VPE1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,,Others,Yes,85,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VPE1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,,Resin Index vPET,Yes,1160.75,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VPE1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VPE1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VPE1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,,Total Landing Cost,Yes,1579.119,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VRJ1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,,Discount,Yes,0.025,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VRJ1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,,Discount,Yes,-25,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VRJ1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VRJ1,ICIS Asia 5R MID (n-1),ICIS China Mid,,Index,No,1235.75,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VRJ1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,,Index,No,1115,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VRJ1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,,Others,Yes,85,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VRJ1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,,Resin Index vPET,Yes,1160.75,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VRJ1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VRJ1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Actual,04. Valgroup.xlsx,Valgroup,Brazil,April 2026,2026,4,VRJ1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,,Total Landing Cost,Yes,1601.057175,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VMG11,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.01,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VMG11,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VMG11,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VMG11,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1191.9,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VMG11,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1287.5,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VMG11,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VMG11,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1191.9,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VMG11,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VMG11,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VMG11,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,8694.144190776,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VMG11,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,1661.85186,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VPE1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.04,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VPE1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VPE1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VPE1,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1191.9,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VPE1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1287.5,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VPE1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VPE1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1191.9,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VPE1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VPE1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VPE1,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,8458.440626064,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VPE1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,1616.79804,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VRJ1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.025,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VRJ1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VRJ1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VRJ1,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1191.9,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VRJ1,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1287.5,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VRJ1,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VRJ1,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1191.9,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VRJ1,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VRJ1,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VRJ1,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,8576.29240842,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,May 2026,2026,5,VRJ1,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,1639.32495,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VMG11,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.01,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VMG11,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VMG11,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VMG11,ICIS Asia 5R MID (n-1),ICIS China Mid,ICIS Asia SE Low; ICIS China Mid,Index,No,1344.9873631002527,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VMG11,ICIS Asia SE Low (n-1),ICIS Asia SE Low,ICIS Asia SE Low; ICIS China Mid,Index,No,1344.9873631002527,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VMG11,Surcharge,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Others,Yes,85.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VMG11,Resin with assumptions,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Resin Index vPET,Yes,1344.9873631002527,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VMG11,Import Tax,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.2,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VMG11,Importation,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Tax,Yes,0.06,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VMG11,Total V-PET BRL/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,9693.176682963234,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VMG11,Total V-PET USD/ton,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Total Landing Cost,Yes,1852.8130367312551,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VPE1,Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,0.04,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VPE1,Indorama Discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Discount,Yes,-25.0,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
Forecast,icis_resin_index_reference_table.csv,Valgroup,Brazil,June 2026,2026,6,VPE1,Drewry (t-1) with discount,ICIS Asia SE Low (n-1) with Mid guardrail,ICIS Asia SE Low; ICIS China Mid,Freight,Yes,91.33,Total V-PET USD/ton = (((Resin with assumptions * (1 - Discount)) + Freight) * (1 + Importation + Import Tax)) + Surcharge + Indorama Discount
