Data Type,Source File ,Supplier Name,Destination Country,Time_Period ,Time Period Year,Time Period Month,Location,Raw Cost Breakdown,Resin Index Type,Forecast Resin Index Type,Mapping Columns,Column Required for Calculation,Value ,TLC Formula
Actual,04. Engepack.xlsx,Engepack,Brazil,May 2024,2024,5,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,7570.411981782056,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,May 2024,2024,5,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1475.972779197531,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,June 2024,2024,6,,Freight,IHS (M-1),,Freight,Yes,280.4296296296296,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,June 2024,2024,6,,Fx (M-1),IHS (M-1),,Fx,No,5.133,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,June 2024,2024,6,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,3950,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,June 2024,2024,6,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,885,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,June 2024,2024,6,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,7833.798434644999,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,June 2024,2024,6,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1526.163731666667,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,July 2024,2024,7,,Freight,IHS (M-1),,Freight,Yes,348.7703703703704,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,July 2024,2024,7,,Fx (M-1),IHS (M-1),,Fx,No,5.389,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,July 2024,2024,7,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,4350,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,July 2024,2024,7,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,885.63,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,July 2024,2024,7,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,8745.197356646297,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,July 2024,2024,7,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1622.786668518519,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,August 2024,2024,8,,Freight,IHS (M-1),,Freight,Yes,365.2711111111111,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,August 2024,2024,8,,Fx (M-1),IHS (M-1),,Fx,No,5.542,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,August 2024,2024,8,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,4750,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,August 2024,2024,8,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,896.25,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,August 2024,2024,8,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,9494.22094607037,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,August 2024,2024,8,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1713.139831481482,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,September 2024,2024,9,,Freight,IHS (M-1),,Freight,Yes,345.4266666666667,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,September 2024,2024,9,,Fx (M-1),IHS (M-1),,Fx,No,5.5526,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,September 2024,2024,9,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,5150,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,September 2024,2024,9,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,874,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,September 2024,2024,9,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,9452.328598106222,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,September 2024,2024,9,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1702.324784444444,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,October 2024,2024,10,,Freight,IHS (M-1),,Freight,Yes,312.8748148148148,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,October 2024,2024,10,,Fx (M-1),IHS (M-1),,Fx,No,5.5416,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,October 2024,2024,10,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,5500,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,October 2024,2024,10,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,815,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,October 2024,2024,10,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,8880.739051784,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,October 2024,2024,10,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1602.558656666667,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,November 2024,2024,11,,Freight,IHS (M-1),,Freight,Yes,281.9592592592592,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,November 2024,2024,11,,Fx (M-1),IHS (M-1),,Fx,No,5.6241,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,November 2024,2024,11,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,6150,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,November 2024,2024,11,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,842,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,November 2024,2024,11,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,9008.0018755165,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,November 2024,2024,11,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1601.678824259259,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,December 2024,2024,12,,Freight,IHS (M-1),,Freight,Yes,259.3111111111111,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,December 2024,2024,12,,Fx (M-1),IHS (M-1),,Fx,No,5.8071,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,December 2024,2024,12,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,6150,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,December 2024,2024,12,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,802.5,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,December 2024,2024,12,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,8798.804461095277,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,December 2024,2024,12,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1515.180462037037,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,January 2025,2025,1,,Freight,IHS (M-1),,Freight,Yes,233.3851851851852,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,January 2025,2025,1,,Fx (M-1),IHS (M-1),,Fx,No,6.097,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,January 2025,2025,1,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,6200,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,January 2025,2025,1,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,791.25,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,January 2025,2025,1,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,8993.512425877778,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,January 2025,2025,1,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1475.071744444444,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,February 2025,2025,2,,Freight,IHS (M-1),,Freight,Yes,195.5444444444445,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,February 2025,2025,2,,Fx (M-1),IHS (M-1),,Fx,No,6.0218,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,February 2025,2025,2,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,6300,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,February 2025,2025,2,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,793.5,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,February 2025,2025,2,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,8725.900073482591,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,February 2025,2025,2,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1449.051790740741,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,March 2025,2025,3,,Freight,IHS (M-1),,Freight,Yes,142.1296296296296,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,March 2025,2025,3,,Fx (M-1),IHS (M-1),,Fx,No,5.7656,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,March 2025,2025,3,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,6300,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,March 2025,2025,3,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,795,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,March 2025,2025,3,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,8122.161019695555,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,March 2025,2025,3,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1408.727802777778,Total Landing Cost $ = (IHS (M-1) + Adjusted Freight) * (1 + Internalization Cost - Discount) + Other Cost
Actual,04. Engepack.xlsx,Engepack,Brazil,April 2025,2025,4,,Freight,IHS (M-1),,Freight,Yes,97.0962962962963,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,April 2025,2025,4,,Fx (M-1),IHS (M-1),,Fx,No,5.7468,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,April 2025,2025,4,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,6150,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,April 2025,2025,4,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,786.25,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,April 2025,2025,4,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,7705.499297244446,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,April 2025,2025,4,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1340.833037037037,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,May 2025,2025,5,,Freight,IHS (M-1),,Freight,Yes,78.37703703703704,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,May 2025,2025,5,,Fx (M-1),IHS (M-1),,Fx,No,5.7837,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,May 2025,2025,5,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,5600,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,May 2025,2025,5,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,745.625,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,May 2025,2025,5,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,7310.789161577777,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,May 2025,2025,5,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1264.033259259259,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,June 2025,2025,6,,Freight,IHS (M-1),,Freight,Yes,125.2140740740741,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,June 2025,2025,6,,Fx (M-1),IHS (M-1),,Fx,No,5.6674,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,June 2025,2025,6,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,5150,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,June 2025,2025,6,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,775,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,June 2025,2025,6,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,7227.763345220741,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,June 2025,2025,6,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1275.322607407408,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,July 2025,2025,7,,Freight,IHS (M-1),,Freight,Yes,189.74,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,July 2025,2025,7,,Fx (M-1),IHS (M-1),,Fx,No,5.5471,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,July 2025,2025,7,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,5000,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,July 2025,2025,7,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,793.13,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,July 2025,2025,7,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,7405.356311600001,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,July 2025,2025,7,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1334.996,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,August 2025,2025,8,,Freight,IHS (M-1),,Freight,Yes,215.2985185185185,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,August 2025,2025,8,,Fx (M-1),IHS (M-1),,Fx,No,5.5285,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,August 2025,2025,8,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,5000,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,August 2025,2025,8,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,781.875,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,August 2025,2025,8,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,7670.14757892,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,August 2025,2025,8,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1387.38312,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,September 2025,2025,9,,Freight,IHS (M-1),,Freight,Yes,180.0577777777778,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,September 2025,2025,9,,Fx (M-1),IHS (M-1),,Fx,No,5.4469,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,September 2025,2025,9,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,5050,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,September 2025,2025,9,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,774,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,September 2025,2025,9,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,7656.929498964149,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,September 2025,2025,9,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1405.740788148148,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,October 2025,2025,10,,Freight,IHS (M-1),,Freight,Yes,131.4540740740741,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,October 2025,2025,10,,Fx (M-1),IHS (M-1),,Fx,No,5.3674,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,October 2025,2025,10,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,5150,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,October 2025,2025,10,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,765,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,October 2025,2025,10,,Total Landing Cost,IHS (M-1),,Total Landing Cost,Yes,7281.408733091555,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,October 2025,2025,10,,Total Landing Cost $,IHS (M-1),,Total Landing Cost,Yes,1356.598862222222,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,November 2025,2025,11,,Freight,IHS (M-1),,Freight,Yes,104.5,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,November 2025,2025,11,,Fx (M-1),IHS (M-1),,Fx,No,5.3855,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,November 2025,2025,11,,Maxiquim MME (M-1),IHS (M-1),,Others,Yes,5100,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
Actual,04. Engepack.xlsx,Engepack,Brazil,November 2025,2025,11,,IHS (M-1),IHS (M-1),,Resin Index vPET,Yes,752,Total Landing Cost $ = ((IHS (M-1) + 100 + Adjusted Freight) * (1 + 20%)) + 125 + 8% * Adjusted Freight
